dataset,filename,path,Early blight,Healthy,Late blight,Leaf Miner,Magnesium Deficiency,Nitrogen Deficiency,Pottassium Deficiency,Spotted Wilt Virus,SUM
train,IMG20220323100832.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323100837.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323100919.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323101350.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323101431.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323101450.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323101456.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323101758.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323101907.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323101958.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323102005.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323102116.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323102128.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323102256.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323102301.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323102339.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323102510.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323102617.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323102632.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323102713.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323102718.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323102841.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323102858.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323102927.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323102936.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323102955.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323103033.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323103102.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323103315.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323103331.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323103733.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323103741.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323103840.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323103847.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323103912.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323103915.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323103943.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104009.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104013.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104054.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104147.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104222.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104323.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104331.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104343.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104423.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104447.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104558.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104637.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104640.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104757.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104812.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104942.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104951.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323104955.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323105122.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323105222.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323105348.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323105354.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323105357.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323105431.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323105652.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323105701.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323105836.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323105856.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323110511.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323110520.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323110607.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323110844.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323110854.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323111426.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323111500.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323111503.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323111506.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323111511.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323111513.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323111517.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323111522.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323111525.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323111557.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323111702.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323111829.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323122312.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323122413.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323122440.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323122742.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323122806.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323122818.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323122935.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323123029.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323123231.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323123240.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323123648.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323123709.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323123723.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323123729.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323123754.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323124041.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323124045.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323124049.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323124052.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323124239.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323124526.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323124849.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323125107.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323125127.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323125139.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323125145.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323125150.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323125747.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323125805.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323125926.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323130017.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323130024.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323130034.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323130037.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323130913.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323131202.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323131209.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323131347.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323131358.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323131412.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323131724.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323131900.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323132417.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323132544.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323132657.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323132705.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323132713.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323175312.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323175318.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323180538.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323180543.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323181120.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323181709.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323183223.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323183247.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323183257.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323183326.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323184134.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323184140.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323185414.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323185738.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324104800.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324110946.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324110950.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324110957.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324111443.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324111455.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324111525.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324111559.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324111604.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324111608.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324111630.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324111637.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324111651.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324112115.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324112130.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324112133.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324112738.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324114312.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324114605.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324114926.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324115319.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324115326.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324115341.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324115354.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324115358.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324115401.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324115659.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324115725.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324115753.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324115830.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324115832.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324115918.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324115924.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324115927.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120111.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120122.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120200.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120504.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120526.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120530.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120544.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120557.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120630.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120636.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120705.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120724.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120732.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120739.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120835.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120837.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324120843.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324121215.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324121246.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324121326.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324121549.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324121758.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122043.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122147.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122149.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122152.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122159.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122213.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122246.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122341.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122355.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122412.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122414.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122419.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122434.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122450.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122453.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122512.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122557.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122607.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324122616.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324175037.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324175040.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324175054.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324175108.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324175130.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324175556.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324175714.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324175827.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324175841.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324175902.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324180040.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324180046.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324180151.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324180234.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324180253.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324180340.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324180348.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324180725.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324181616.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324181619.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324181702.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324181705.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324182216.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324182228.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324182258.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324182300.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324182309.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324182312.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324182449.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324182454.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324182548.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324182758.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324182815.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324182817.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324182852.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324182855.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324183458.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324183502.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324184416.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324184420.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324184427.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324184431.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324184519.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220324184523.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325104856.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325104922.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325104926.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325105328.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325105349.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325105937.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325105943.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325105948.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325110933.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325110957.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325111000.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325111023.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325111236.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325111239.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325111337.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325111430.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325111437.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325111723.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325111809.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325111812.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325112127.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325112133.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325112135.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325113120.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325113506.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325113517.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325113841.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325113948.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325114306.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325114331.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325114334.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325114357.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325114806.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325115251.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325115331.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325115333.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325115410.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325115458.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325115500.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325120419.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325120621.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325121121.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325121215.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325133407.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325133420.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325134206.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325134410.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325134417.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325134747.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325134750.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325135516.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325135743.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325135952.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325135957.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325141307.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325141310.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325141337.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325141822.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325141946.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325141953.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325142051.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325142107.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325142207.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325142211.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325142342.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325142344.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325142348.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325142544.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325142618.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220325142621.jpg,\train\Spotted Wilt Virus,,,,,,,,1,1
train,IMG20220323101318.jpg,\train\Spotted Wilt Virus_Magnesium Deficiency,,,,,1,,,1,2
train,IMG20220323101331.jpg,\train\Spotted Wilt Virus_Magnesium Deficiency,,,,,1,,,1,2
train,IMG20220323101338.jpg,\train\Spotted Wilt Virus_Magnesium Deficiency,,,,,1,,,1,2
train,IMG20220323104911.jpg,\train\Spotted Wilt Virus_Magnesium Deficiency,,,,,1,,,1,2
train,IMG20220323130353.jpg,\train\Spotted Wilt Virus_Magnesium Deficiency,,,,,1,,,1,2
